id,GBSA-Evdw,GBSA-Eele,GBSA-GGB,GBSA-GSA,MM/GBSA,VDW,HB,HP,HM,HS,RT,X-Score,-logka,deltaGexp,charge,C,N,O,F,P,S,Cl,Br,I,heavy atoms,H
5nbw,-45.0203,-14.0909,24.4835,-4.5111,-39.1388,605.9,0.0,195.0,5.1,280.4,0.0,7.49,8.59,-11.6824,0,20,0,1,0,0,0,0,0,0,21,12
5ndf,-18.6297,-19.9346,22.6596,-2.8005,-18.7052,294.5,1.0,44.0,1.72,75.5,0.0,5.15,5.85,-7.956,0,15,0,6,0,0,0,0,0,0,21,10
5ne5,-9.4765,-162.926,152.7413,-4.1173,-23.7785,349.2,6.3,0.0,0.0,0.0,1.0,5.24,7.41,-10.0776,0,8,2,6,0,0,0,0,0,0,16,12
5nea,-9.1515,-130.5347,91.9001,-3.7849,-51.571,318.8,2.5,38.2,1.57,118.2,1.0,5.3,10.3,-14.008,0,10,2,3,0,0,1,0,0,0,16,10
5neb,-26.4022,-193.5088,163.2491,-3.8743,-60.5362,425.6,6.6,8.1,0.0,6.7,1.0,5.6,7.77,-10.5672,-1,8,3,4,0,0,0,0,0,0,15,10
5nee,8.5651,-16.2138,144.6632,-4.403,132.6115,355.8,3.5,18.9,0.39,80.0,1.0,5.26,10.7,-14.552,0,12,3,5,0,0,2,0,0,0,22,13
5ngz,-21.3834,-42.061,48.4708,-2.5889,-17.5625,277.4,0.2,28.6,1.01,123.9,1.0,4.87,2.89,-3.9304,1,8,2,0,0,0,1,0,0,0,11,9
5nih,-28.6364,-241.043,221.4517,-4.0016,-52.2293,424.3,6.2,8.2,0.0,7.5,1.0,5.56,6.87,-9.3432,-1,8,3,4,0,0,0,0,0,0,15,10
5njz,-57.5653,-17.2598,26.2211,-6.3886,-54.9926,658.7,3.6,94.1,4.49,293.6,1.0,7.52,7.8,-10.608,1,23,5,2,0,0,1,1,0,0,32,25
5nk2,-61.9153,-47.5293,59.9287,-6.7033,-56.2192,680.4,2.9,96.0,4.14,284.3,1.0,7.51,6.74,-9.1664,1,23,5,2,1,0,1,1,0,0,33,24
5nk3,-58.9742,-11.2577,25.8438,-6.3307,-50.7188,645.2,3.4,92.9,4.49,279.6,1.0,7.43,7.42,-10.0912,1,22,5,2,0,0,1,1,0,0,31,23
5nk6,-57.586,-22.4302,33.0589,-6.0497,-53.007,650.2,3.0,101.4,4.85,347.4,1.0,7.58,6.8,-9.248,0,24,4,3,0,0,1,1,0,0,33,25
5nk7,-57.6097,-43.6899,50.6637,-6.5355,-57.1714,670.5,3.4,95.3,3.8,281.6,1.0,7.45,6.33,-8.6088,1,23,5,2,1,0,1,1,0,0,33,24
5nk8,-54.2897,-2.6212,30.7316,-6.819,-32.9983,707.4,2.8,99.8,6.25,363.7,1.0,8.0,6.64,-9.0304,1,27,5,3,0,0,1,1,0,0,37,31
5nka,-55.0317,-122.7519,131.3674,-6.4924,-52.9086,662.1,2.9,106.9,5.57,342.0,2.0,7.64,5.46,-7.4256,-1,25,4,4,0,0,1,1,0,0,35,24
5nkb,-65.8986,-33.1695,41.3593,-6.7018,-64.4106,709.3,3.0,83.6,3.24,230.0,0.0,7.49,9.12,-12.4032,0,25,5,3,0,0,1,1,0,0,35,28
5nkc,-58.3322,-133.3399,136.3516,-6.937,-62.2575,700.1,4.0,99.8,3.87,284.7,1.0,7.64,7.72,-10.4992,-1,23,4,4,0,0,1,1,0,0,33,20
5nkd,-56.9135,-117.8377,122.3012,-6.7235,-59.1735,690.8,3.7,103.1,4.35,294.2,2.0,7.59,7.59,-10.3224,-1,24,4,4,0,0,1,1,0,0,34,22
5nkg,-61.2737,-42.5088,54.3566,-6.4057,-55.8316,700.0,3.0,101.8,4.36,314.5,2.0,7.59,7.68,-10.4448,1,25,5,2,0,0,1,1,0,0,34,29
5nkh,-61.3473,-11.473,22.0106,-6.7976,-57.6073,715.8,3.1,108.1,5.4,309.4,1.0,7.89,7.59,-10.3224,1,29,6,2,0,0,1,1,0,0,39,30
5nki,-62.5608,-28.0353,40.6724,-6.4229,-56.3466,689.4,3.0,83.7,3.24,227.3,1.0,7.32,7.72,-10.4992,0,22,4,4,0,0,2,1,0,0,33,23
5nn5,-16.8636,-536.1605,512.301,-3.9605,-44.6836,344.7,5.3,0.0,0.0,0.0,1.0,5.14,5.47,-7.4392,1,6,1,4,0,0,0,0,0,0,11,14
5nn6,-22.9048,-550.7946,532.817,-4.5694,-45.4518,414.6,4.9,0.0,0.0,0.0,3.0,5.22,5.52,-7.5072,1,8,1,5,0,0,0,0,0,0,14,18
5nvv,-52.505,-41.3427,52.5924,-6.2275,-47.4828,667.6,3.0,97.4,4.4,180.3,6.0,6.95,6.7,-9.112,0,24,4,5,0,0,1,0,0,0,34,32
5nvw,-55.2608,-28.3704,45.1075,-6.4171,-44.9408,683.0,3.0,117.8,5.12,273.6,6.0,7.29,6.77,-9.2072,0,26,4,4,0,0,1,0,0,0,35,34
5nvx,-47.7275,-30.0801,45.4692,-6.0679,-38.4063,686.0,3.0,110.5,5.12,269.3,6.0,7.27,7.05,-9.588,0,26,4,4,1,0,1,0,0,0,36,33
5nw0,-53.7277,-50.3614,55.5102,-6.2985,-54.8774,676.2,2.9,105.3,5.03,272.5,7.0,7.12,6.52,-8.8672,0,28,5,5,0,0,1,0,0,0,39,37
5nw1,-54.3141,-38.4469,46.0942,-6.4377,-53.1045,668.5,3.0,115.6,5.12,271.0,6.0,7.22,6.6,-8.976,0,27,4,4,0,0,1,0,0,0,36,36
5nw2,-51.8727,-44.3182,50.8622,-6.3255,-51.6542,668.7,3.0,97.1,4.4,179.6,6.0,6.95,6.49,-8.8264,0,26,4,5,0,0,1,0,0,0,36,34
5o2d,-55.2385,-30.7302,40.9508,-6.0603,-51.0782,701.1,2.2,189.1,4.89,278.5,0.0,7.98,5.68,-7.7248,0,19,2,2,0,0,1,0,0,0,24,16
5o4f,-26.6779,-261.1325,231.2637,-3.732,-60.2787,402.5,6.4,6.9,0.0,5.2,1.0,5.48,6.68,-9.0848,-1,8,3,4,0,0,0,0,0,0,15,10
5oei,-25.8472,-227.6143,208.7612,-4.13,-48.8303,330.3,5.2,25.6,0.0,75.7,4.0,5.01,5.8,-7.888,-2,6,0,5,0,0,0,0,0,0,11,6
5oku,-24.4659,-216.8741,197.9755,-4.0356,-47.4001,318.4,4.6,36.2,0.36,108.3,5.0,4.96,6.26,-8.5136,-2,6,0,4,0,0,0,0,0,0,10,8
5oot,-51.4342,-407.0388,418.3647,-5.942,-46.0503,644.0,1.2,45.8,2.97,117.8,2.0,6.62,7.55,-10.268,2,31,8,3,0,0,0,0,0,0,42,40
5op4,-46.6969,-9.9678,23.9454,-5.1891,-37.9084,560.1,1.1,31.3,1.79,55.2,2.0,6.0,6.71,-9.1256,0,19,5,3,4,0,0,0,0,0,31,21
5op5,-46.3053,-25.1311,33.5623,-5.2664,-43.1405,541.7,2.0,69.0,1.91,75.4,0.0,6.32,6.67,-9.0712,0,17,5,1,0,0,0,0,0,0,23,15
5oq8,-56.3487,-207.4417,221.8367,-6.5225,-48.4762,639.3,0.9,85.4,2.95,197.2,3.0,6.72,5.85,-7.956,1,24,4,2,0,0,0,0,0,0,30,27
5org,-30.7532,-281.9893,233.6332,-5.7203,-84.8296,562.5,12.0,28.8,0.89,97.4,7.0,6.36,8.4,-11.424,0,9,4,4,0,0,0,0,0,0,17,18
5orv,-22.4616,-7.3516,16.2671,-2.9825,-16.5286,237.4,0.0,34.4,0.78,107.5,3.0,4.49,2.89,-3.9304,0,6,1,1,0,0,3,0,0,0,11,9
5orw,-25.7803,-15.5224,21.1618,-3.8438,-23.9847,318.4,0.0,46.8,1.6,123.6,4.0,4.9,3.1,-4.216,0,13,1,2,1,0,1,0,0,0,18,16
5os2,-25.99,108.9974,-96.9114,-3.7618,-17.6658,289.3,0.4,57.2,2.49,118.8,2.0,5.12,2.74,-3.7264,1,13,2,1,0,0,0,0,0,0,16,21
5os4,-30.3941,-9.827,23.0755,-3.7832,-20.9288,340.9,0.0,93.0,2.7,190.0,1.0,5.61,2.78,-3.7808,0,14,1,2,0,0,0,0,0,0,17,15
5os5,-20.473,-23.2717,27.7839,-3.3504,-19.3112,317.4,0.2,82.4,2.95,192.8,2.0,5.45,3.39,-4.6104,0,12,0,2,0,0,1,0,0,0,15,10
5ose,-19.9814,-6.2409,11.1369,-2.5288,-17.6142,192.9,0.0,47.1,1.04,133.7,3.0,4.42,3.17,-4.3112,0,6,3,2,0,0,2,0,0,0,13,9
5ot8,-31.3874,-286.3119,225.4895,-5.6314,-97.8412,541.5,9.7,27.5,1.24,98.4,7.0,6.15,4.2,-5.712,0,9,4,4,0,0,0,0,0,0,17,18
5ot9,-24.6323,-132.2808,94.2845,-4.6883,-67.3169,495.1,7.8,17.3,0.53,91.9,5.0,5.85,4.07,-5.5352,-1,9,3,4,0,0,0,0,0,0,16,12
5ota,-22.2954,-272.3436,212.2963,-4.8095,-87.1522,444.4,8.9,32.3,1.24,102.8,6.0,5.8,5.74,-7.8064,0,8,2,4,0,0,0,0,0,0,14,16
5otc,-18.5812,-281.921,216.4424,-4.7736,-88.8334,409.3,7.6,23.3,0.72,34.4,6.0,5.37,4.71,-6.4056,0,7,2,4,0,0,0,0,0,0,13,14
5ouh,-49.5611,-111.5539,126.651,-5.8461,-40.3101,606.7,0.4,188.9,5.39,315.1,5.0,7.17,5.67,-7.7112,1,22,1,2,0,0,0,0,0,0,25,28
5ovr,-35.8353,60.9214,-51.5349,-4.9704,-31.4192,499.5,3.9,45.9,1.33,239.6,3.0,6.12,4.57,-6.2152,-2,20,0,5,0,1,0,2,0,0,28,15
5ovx,-35.9806,-9.0085,11.0698,-5.003,-38.9223,502.1,3.6,44.6,1.33,240.7,3.0,6.1,4.5,-6.12,-2,20,0,5,0,1,0,2,0,0,28,15
5std,-52.2813,-5.9358,27.4732,-6.7901,-37.534,692.4,0.0,212.8,5.46,309.9,3.0,7.72,10.49,-14.2664,0,23,3,0,2,0,0,0,0,0,28,19
5sym,-58.2188,-146.4689,161.6211,-7.2131,-50.2797,743.8,0.0,82.5,2.11,154.8,2.0,6.98,6.55,-8.908,1,18,3,3,3,0,0,1,0,0,28,18
5sz0,-11.0876,-131.765,72.1093,-4.0421,-74.7854,338.1,2.6,67.5,3.29,159.1,1.0,5.75,9.1,-12.376,0,12,1,2,0,0,1,0,0,0,16,11
5sz2,-22.1383,-39.1161,48.2472,-3.1343,-16.1415,290.3,0.0,13.4,1.31,70.5,1.0,4.83,8.7,-11.832,0,13,1,3,0,0,1,0,0,0,18,11
5sz3,-16.9889,-139.3161,111.4948,-4.5061,-49.3163,394.5,2.3,72.6,3.58,153.9,1.0,6.0,8.6,-11.696,0,15,2,2,0,0,1,0,0,0,20,12
5sz4,-9.1646,-140.3234,91.563,-4.0642,-61.9892,337.6,2.5,64.0,3.29,157.0,1.0,5.73,9.7,-13.192,0,12,1,2,0,0,1,0,0,0,16,11
5sz6,-11.1817,-141.1873,84.4145,-4.098,-72.0525,337.4,2.8,63.7,3.25,137.0,1.0,5.71,7.0,-9.52,0,13,1,3,0,0,1,0,0,0,18,11
5sz7,-11.7066,-142.1783,83.5255,-4.2899,-74.6493,378.5,2.6,75.6,3.58,163.1,1.0,5.98,9.7,-13.192,0,15,2,2,0,0,1,0,0,0,20,12
5t19,-49.6004,-24.8994,37.5839,-4.9565,-41.8724,557.9,3.9,99.5,3.25,157.0,0.0,6.9,4.49,-6.1064,0,16,3,3,0,0,1,0,0,0,23,17
5t7s,-11.0568,-111.1698,80.3402,-3.3365,-45.2229,281.3,6.7,0.0,0.0,0.0,4.0,4.75,4.1,-5.576,0,12,0,11,0,0,0,0,0,0,23,22
5t8o,-51.7488,-38.6372,39.6974,-6.1144,-56.803,594.9,3.9,82.3,1.99,206.8,1.0,6.81,6.51,-8.8536,0,17,3,3,0,0,0,0,0,0,23,17
5t9u,-48.6856,-4.1454,12.8409,-5.849,-45.8391,565.6,5.3,47.7,4.6,198.5,5.0,6.7,7.6,-10.336,1,34,4,8,0,0,0,0,0,0,46,51
5t9z,-49.9706,16.2716,-5.4382,-6.0133,-45.1505,573.1,4.2,57.4,4.58,251.7,4.0,6.82,7.19,-9.7784,1,35,4,7,0,0,0,0,0,0,46,47
5ta2,-54.1707,-11.8156,17.1971,-6.3469,-55.1361,597.5,4.2,61.3,5.1,265.0,4.0,7.02,7.96,-10.8256,1,36,4,7,0,0,0,0,0,0,47,49
5tb6,-30.3473,-10.6054,17.5154,-3.6943,-27.1316,353.7,1.0,74.2,2.52,201.6,1.0,5.67,5.82,-7.9152,0,15,3,1,0,0,0,0,0,0,19,17
5tbm,-57.6838,-17.7778,35.7533,-7.5456,-47.2539,747.3,1.0,85.7,2.57,129.1,3.0,7.02,7.31,-9.9416,0,17,1,4,3,0,1,0,0,0,26,12
5tcj,-38.0441,-131.03,142.0443,-4.6225,-31.6523,525.0,0.0,138.1,3.58,192.7,3.0,6.43,7.38,-10.0368,1,17,2,1,1,0,0,0,0,0,21,16
5tfx,-14.0011,-157.3694,121.2711,-4.5328,-54.6322,393.5,3.2,63.3,2.66,116.6,1.0,5.87,7.22,-9.8192,0,14,3,4,0,0,1,0,0,0,22,11
5th4,-19.9379,-32.3854,31.683,-2.3726,-23.0129,205.7,0.8,13.8,0.47,65.0,0.0,4.52,2.85,-3.876,0,5,1,1,0,0,1,0,0,0,8,7
5ti0,-19.8327,-22.7301,22.3885,-2.7315,-22.9058,220.2,1.0,31.8,0.41,174.7,0.0,4.78,4.21,-5.7256,0,7,0,1,0,0,1,0,0,0,9,8
5tp0,-26.3808,-98.3801,95.3945,-3.0981,-32.4645,340.9,3.5,19.0,0.0,80.1,0.0,5.24,5.44,-7.3984,1,7,4,0,0,0,0,0,0,0,11,9
5tpx,-44.9644,-110.5743,112.3071,-5.2537,-48.4853,596.8,0.5,112.0,4.72,242.3,3.0,6.89,6.55,-8.908,1,21,6,0,0,0,0,0,0,0,27,25
5tt3,-5.9379,-132.729,86.1157,-3.1601,-55.7113,267.3,2.6,18.3,1.79,99.0,3.0,4.88,6.71,-9.1256,0,9,2,3,0,0,2,0,0,0,16,10
5tuo,-21.8908,-28.9334,30.4348,-3.1684,-23.5578,253.4,2.1,3.4,0.0,43.3,1.0,4.61,6.49,-8.8264,0,2,4,2,0,0,2,0,0,0,10,4
5tuz,-52.9178,-156.0211,176.8187,-6.0844,-38.2046,612.8,0.9,30.2,0.63,68.2,3.0,5.98,7.4,-10.064,1,20,5,3,0,0,0,0,0,0,28,30
5twj,-54.5941,-118.9132,128.255,-5.9845,-51.2368,686.0,5.1,2.8,0.36,11.0,7.0,6.07,5.25,-7.14,1,15,6,5,0,0,1,0,0,0,27,23
5txy,-21.4168,-17.2949,26.9147,-2.8723,-14.6693,301.8,1.4,41.0,1.98,97.8,1.0,5.19,5.46,-7.4256,0,9,1,3,0,0,0,0,0,0,13,7
5ty9,-30.8887,-19.521,32.1255,-3.6578,-21.942,380.8,1.4,23.9,1.31,50.8,3.0,5.14,5.21,-7.0856,0,11,1,5,0,0,0,0,0,0,17,11
5tya,-26.4061,-11.6486,27.3343,-3.2828,-14.0032,322.6,0.4,50.3,2.24,136.7,1.0,5.31,4.48,-6.0928,0,9,1,2,0,0,1,0,0,0,13,7
5u0d,-31.6692,-17.1559,31.5414,-3.5847,-20.8684,370.9,1.1,23.0,1.31,49.8,3.0,5.07,4.54,-6.1744,0,11,1,4,0,0,1,0,0,0,17,11
5u0e,-24.8559,-15.9588,24.9908,-3.1747,-18.9986,318.6,0.3,46.4,1.98,139.7,2.0,5.16,5.11,-6.9496,0,10,1,1,0,0,2,0,0,0,14,9
5u0g,-32.5115,-19.3909,32.4757,-4.2305,-23.6572,386.7,0.4,46.0,1.56,98.6,4.0,5.17,4.58,-6.2288,0,12,1,4,0,0,1,0,0,0,18,13
5u0w,-22.5189,-309.3724,300.9276,-3.5961,-34.5598,317.4,3.7,0.0,0.0,0.0,0.0,4.99,4.24,-5.7664,1,6,5,1,0,0,0,0,0,0,12,8
5u0y,-25.4806,-49.4324,35.4575,-4.0995,-43.555,367.9,5.0,4.0,0.0,30.6,3.0,5.1,6.08,-8.2688,-1,7,5,3,0,0,1,0,0,0,16,6
5u0z,-31.942,-157.6877,156.6152,-4.2822,-37.2967,450.6,3.3,19.4,0.97,92.8,3.0,5.56,6.19,-8.4184,0,13,5,3,0,0,1,0,0,0,22,11
5u11,-31.7437,-98.8763,88.8343,-4.8211,-46.6068,415.1,5.5,4.0,0.0,28.1,3.0,5.33,5.35,-7.276,0,8,6,2,0,0,1,0,0,0,17,10
5u12,-30.7753,-94.7977,81.6153,-4.8373,-48.795,472.0,3.7,28.8,1.01,110.2,3.0,5.73,5.07,-6.8952,0,12,5,1,1,0,1,0,0,0,20,10
5u13,-24.1107,-212.1596,250.7791,-5.3701,9.1387,516.6,3.3,23.5,1.31,98.0,4.0,5.81,5.41,-7.3576,1,14,5,3,0,0,1,0,0,0,23,14
5u14,-47.4069,-279.1117,287.1969,-6.5434,-45.8651,610.8,3.6,51.7,0.97,131.9,5.0,6.2,5.34,-7.2624,1,13,6,3,0,0,2,0,0,0,24,15
5u28,-39.2495,-16.3358,26.3173,-4.5309,-33.7989,488.4,1.8,70.4,1.71,108.5,0.0,6.11,7.17,-9.7512,0,19,1,5,0,0,1,0,0,0,26,17
5u49,-37.4822,-15.2097,21.1675,-5.0477,-36.5721,406.9,0.4,89.4,3.55,216.3,0.0,6.11,6.14,-8.3504,0,14,0,3,0,0,0,1,0,0,18,11
5u4b,-27.6007,89.7363,-93.2405,-5.1621,-36.267,384.3,0.1,114.1,3.86,220.1,0.0,6.13,5.74,-7.8064,-1,15,0,3,0,0,0,0,0,0,18,11
5u4d,-34.7601,106.6778,-106.4573,-5.1799,-39.7195,396.6,2.3,114.2,3.84,239.7,0.0,6.36,6.33,-8.6088,-1,15,0,3,0,0,0,1,0,0,19,10
5u6j,-72.9518,-67.7524,88.7693,-7.296,-59.2309,865.0,1.5,76.7,2.22,339.6,4.0,7.66,7.64,-10.3904,0,31,4,6,0,0,1,0,0,0,42,36
5u8c,-46.6735,-254.632,243.1074,-5.669,-63.8671,642.4,9.0,50.0,1.7,261.0,4.0,7.09,7.53,-10.2408,-1,17,3,5,0,1,0,0,1,0,27,16
5ueu,-43.146,-7.5139,18.0558,-4.8426,-37.4467,500.2,0.5,107.5,3.39,265.2,3.0,6.35,7.78,-10.5808,0,20,4,2,0,0,1,1,0,0,28,19
5uez,-34.8771,-21.4614,30.2722,-4.5724,-30.6387,411.8,0.9,68.2,3.13,158.8,3.0,5.74,6.01,-8.1736,0,18,2,3,0,0,0,0,0,0,23,16
5uf0,-26.0923,-15.1927,23.4682,-3.5368,-21.3536,304.1,0.8,45.3,2.12,103.2,0.0,5.27,3.8,-5.168,0,12,3,1,0,0,0,0,0,0,16,13
5ufc,-46.8135,-52.1259,60.0376,-5.8626,-44.7644,541.0,5.7,7.1,0.53,106.8,7.0,5.7,5.16,-7.0176,0,20,1,15,0,0,0,0,0,0,36,35
5uff,-36.1135,-35.9447,51.0589,-4.7675,-25.7668,441.6,2.8,1.5,0.53,33.6,6.0,5.05,4.24,-5.7664,0,18,0,15,0,0,0,0,0,0,33,32
5ufp,-61.0744,-21.3307,40.9696,-7.8371,-49.2726,792.6,1.0,86.5,2.57,128.9,4.0,7.12,7.37,-10.0232,0,17,1,4,5,0,1,0,0,0,28,10
5ufr,-64.9813,-23.5879,42.304,-7.3346,-53.5998,747.5,2.0,156.4,5.51,206.0,2.0,7.88,8.7,-11.832,0,27,5,1,0,0,0,1,0,0,34,24
5ufs,-68.4093,-40.6706,41.9471,-7.6545,-74.7873,792.5,2.0,145.6,3.87,337.2,2.0,7.99,8.49,-11.5464,0,24,0,6,1,0,0,0,0,0,31,31
5uk8,-57.0648,-27.4709,49.1789,-6.3878,-41.7446,677.6,1.8,102.2,3.24,264.8,3.0,7.12,6.4,-8.704,0,23,4,3,0,0,1,0,0,0,31,24
5ula,-35.2381,-8.7391,18.3659,-4.0596,-29.6709,370.1,1.9,84.4,3.6,241.1,1.0,6.03,7.11,-9.6696,0,20,2,3,0,0,0,1,0,0,26,19
5uln,-14.4955,-140.5209,103.6235,-4.5939,-55.9868,384.3,2.5,55.6,2.36,118.0,1.0,5.72,7.85,-10.676,0,13,3,2,1,0,2,0,0,0,21,12
5ulp,-56.3216,5.5169,5.3704,-6.6612,-52.0955,737.0,5.2,4.8,0.67,51.8,8.0,6.3,4.61,-6.2696,1,21,7,5,1,0,0,0,0,0,34,27
5ult,-77.8221,-44.964,62.8555,-8.506,-68.4366,890.7,2.6,128.3,5.0,321.5,11.0,7.75,10.85,-14.756,0,30,2,8,0,0,1,0,0,0,41,40
5uoo,-47.0997,-6.7463,21.8377,-4.9606,-36.9689,541.3,0.0,127.8,4.65,241.6,1.0,6.83,8.85,-12.036,0,26,5,2,0,0,0,0,0,0,33,21
5uov,-85.1464,-45.3084,74.9409,-10.2674,-65.7813,1023.3,2.7,161.5,6.09,425.2,10.0,8.75,10.6,-14.416,0,37,4,6,0,0,2,0,0,0,49,44
5upe,-61.6366,-24.8685,47.2074,-6.9669,-46.2646,760.2,0.9,170.6,4.91,303.7,4.0,7.77,8.05,-10.948,0,25,3,2,0,0,0,0,0,0,30,23
5upf,-63.239,-30.2997,46.9326,-7.2301,-53.8362,809.6,2.0,144.4,4.01,305.3,2.0,8.03,8.6,-11.696,0,24,3,3,1,0,0,0,0,0,31,26
5upj,-46.9329,-39.7073,44.7085,-5.6189,-47.5506,507.8,2.1,116.0,4.31,332.8,2.0,6.82,7.12,-9.6832,0,20,0,3,0,0,0,0,0,0,23,24
5upz,-83.3441,-45.292,78.1836,-10.0929,-60.5454,974.4,3.2,163.1,6.38,375.8,11.0,8.49,9.2,-12.512,0,35,4,7,0,0,1,0,0,0,47,42
5ut6,-39.9969,-38.7445,45.4805,-4.7691,-38.03,521.0,3.5,44.1,2.12,120.6,1.0,6.28,4.24,-5.7664,0,15,7,1,0,0,0,0,0,0,23,13
5uv2,11.4575,-672.4151,553.7634,-5.1615,-112.3557,353.9,7.4,84.7,1.37,215.9,7.0,5.56,4.4,-5.984,-3,10,0,7,1,2,0,0,0,0,20,16
5uxf,-75.193,-14.1854,52.6965,-7.8107,-44.4926,838.7,5.4,0.0,0.0,0.0,2.0,7.05,7.06,-9.6016,-2,20,10,12,0,2,0,0,0,0,44,22
5v0n,-82.3483,-287.5739,275.0315,-9.0654,-103.9561,1074.7,6.2,141.7,5.55,363.1,7.0,9.26,7.17,-9.7512,1,36,5,5,0,0,1,0,0,0,47,44
5v79,-36.0258,-252.3493,253.9645,-5.2387,-39.6493,506.1,4.8,21.4,1.01,103.3,3.0,5.92,6.41,-8.7176,1,14,6,2,0,0,1,0,0,0,23,15
5v7a,-30.6324,-237.1456,225.7187,-4.5237,-46.583,404.4,5.1,4.4,0.0,21.4,3.0,5.25,6.38,-8.6768,0,8,5,3,0,0,1,0,0,0,17,9
5v82,-49.2681,-412.964,414.0434,-6.6017,-54.7904,673.4,1.9,73.4,1.91,135.7,1.0,6.85,10.15,-13.804,1,21,7,0,2,0,0,0,0,0,30,20
5vb5,-79.9571,-0.1372,29.9869,-9.3133,-59.4207,907.7,0.8,250.7,6.86,563.4,9.0,8.78,6.46,-8.7856,0,30,3,3,0,0,0,1,0,0,37,40
5vc3,-59.5732,-167.1094,177.0358,-7.2914,-56.9382,721.8,1.0,73.9,3.62,164.5,7.0,6.74,7.11,-9.6696,2,26,5,3,0,0,0,2,0,0,36,31
5vc4,-68.4244,-189.5289,195.5894,-7.7331,-70.097,736.5,1.7,77.4,3.62,170.4,7.0,6.87,7.36,-10.0096,2,26,5,3,0,0,0,2,0,0,36,31
5vcv,-63.1382,-18.5241,28.3075,-6.1345,-59.4893,690.0,3.7,73.7,2.15,284.4,2.0,7.2,6.82,-9.2752,1,22,7,2,0,0,1,1,0,0,33,27
5vcw,-64.9909,-78.2876,96.785,-7.3431,-53.8366,699.4,1.2,81.7,3.13,196.9,4.0,6.91,5.96,-8.1056,1,24,5,2,1,0,0,1,0,0,33,24
5vcy,-62.6165,-63.6686,81.9457,-6.973,-51.3124,725.3,1.0,76.6,2.93,160.6,7.0,6.67,6.57,-8.9352,2,26,5,3,0,0,0,2,0,0,36,31
5vcz,-66.4956,-115.2389,136.9794,-7.2845,-52.0396,742.1,1.0,76.6,3.62,159.2,7.0,6.82,6.35,-8.636,2,26,5,3,0,0,0,2,0,0,36,31
5vd0,-67.0722,-67.7183,82.3853,-7.176,-59.5812,775.1,3.0,97.2,4.6,283.9,3.0,7.79,6.49,-8.8264,1,27,8,2,0,0,0,0,0,0,37,33
5vd1,-64.5707,-52.8904,65.5745,-6.3498,-58.2364,715.1,2.7,89.5,2.71,171.6,0.0,7.36,6.0,-8.16,1,25,8,1,0,0,0,0,0,0,34,33
5vd2,-50.4134,-32.5246,47.6663,-6.0219,-41.2936,660.3,1.9,71.8,2.04,200.6,3.0,6.73,7.1,-9.656,0,23,6,2,3,0,0,0,0,0,34,25
5vd3,-66.5603,-86.8427,110.1112,-6.6207,-49.9125,777.0,1.0,60.3,1.99,144.3,6.0,6.76,5.55,-7.548,2,27,5,5,0,0,0,1,0,0,38,34
5vgy,-26.5152,-68.2276,52.6222,-4.2002,-46.3208,401.4,2.0,26.6,1.31,44.6,4.0,5.18,4.18,-5.6848,0,12,2,4,0,0,1,0,0,0,19,14
5vih,-36.773,-206.2049,183.8819,-5.3481,-64.4441,563.1,5.8,27.9,0.0,114.9,3.0,6.13,7.49,-10.1864,0,13,3,4,1,0,0,0,0,0,21,12
5vij,-43.5761,-127.1814,115.1733,-5.4811,-61.0653,548.9,6.5,33.9,0.84,188.6,4.0,6.27,7.61,-10.3496,0,13,3,4,0,0,0,0,1,0,21,14
5vkc,-72.6137,-580.2942,605.941,-8.8471,-55.814,965.4,2.3,256.3,7.12,388.6,10.0,8.86,8.74,-11.8864,-1,46,6,5,0,0,0,0,0,0,57,45
5vo1,-45.2007,-125.9861,132.7119,-5.4545,-43.9294,557.5,1.4,57.0,2.25,172.5,3.0,6.22,8.15,-11.084,1,20,5,1,3,0,0,0,0,0,29,25
5voj,-74.5487,-54.7442,71.9686,-7.4495,-64.7738,891.4,5.6,101.7,4.48,424.6,7.0,8.31,8.44,-11.4784,0,37,6,9,0,0,1,0,0,0,53,50
5vp9,-71.7317,86.5403,-83.05,-7.9149,-76.1563,889.6,5.5,108.1,5.02,422.6,7.0,8.38,8.99,-12.2264,2,38,6,8,0,0,2,0,0,0,54,58
5vr8,-55.4583,-235.0355,196.3046,-7.9431,-102.1323,773.3,9.5,10.2,0.14,25.7,8.0,6.68,6.87,-9.3432,-2,14,2,16,0,2,0,0,0,0,34,20
5vsf,-54.7658,-137.0748,157.1633,-6.2499,-40.9272,646.1,0.9,54.4,0.99,175.9,4.0,6.3,7.03,-9.5608,1,22,5,2,0,0,0,0,0,0,29,34
5vsj,-37.1011,7.7003,-47.6137,-7.6295,-84.644,690.3,8.6,0.0,0.0,0.0,7.0,6.28,4.02,-5.4672,-1,14,1,12,0,1,0,0,0,0,28,27
5w1e,-16.6757,-112.8106,95.3059,-3.5663,-37.7467,303.8,4.0,57.3,1.64,104.3,0.0,5.49,5.24,-7.1264,-1,7,0,3,0,0,0,0,0,0,10,5
5wa8,-43.2527,-68.2883,52.0261,-6.0218,-65.5367,640.6,6.7,7.2,0.53,35.6,7.0,6.08,6.23,-8.4728,-1,14,6,8,0,1,0,0,0,0,29,20
5wa9,-41.9275,-74.9766,48.8009,-5.941,-74.0442,625.6,6.2,7.8,0.53,58.3,7.0,6.01,6.76,-9.1936,-1,14,6,8,0,1,0,0,0,0,29,20
